Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,0.5,0.2
Label,,,,
TIME,CH1,CH2,CH3,CH4
-9.3696e-02,-0.00999995,-5.96046e-09,0.115,-0.078
-9.3688e-02,-0.00999995,-0.04,0.115,-0.078
-9.3680e-02,0.03,-0.04,0.135,-0.078
-9.3672e-02,0.03,-5.96046e-09,0.135,-0.078
-9.3664e-02,-0.00999995,-0.04,0.135,-0.078
-9.3656e-02,-0.00999995,-5.96046e-09,0.135,-0.078
-9.3648e-02,-0.00999995,-0.04,0.135,-0.078
-9.3640e-02,-0.00999995,-0.04,0.115,-0.078
-9.3632e-02,-0.00999995,-0.04,0.115,-0.078
-9.3624e-02,-0.00999995,-5.96046e-09,0.115,-0.086
-9.3616e-02,-0.00999995,-0.04,0.135,-0.078
-9.3608e-02,-0.00999995,-0.04,0.135,-0.078
-9.3600e-02,-0.05,-0.04,0.115,-0.078
-9.3592e-02,-0.00999995,-5.96046e-09,0.135,-0.078
-9.3584e-02,-0.00999995,-5.96046e-09,0.115,-0.078
-9.3576e-02,-0.00999995,-0.04,0.135,-0.078
-9.3568e-02,-0.00999995,-0.04,0.135,-0.078
-9.3560e-02,-0.00999995,-0.04,0.135,-0.078
-9.3552e-02,-0.00999995,-0.04,0.135,-0.078
-9.3544e-02,-0.00999995,-0.04,0.135,-0.078
-9.3536e-02,-0.00999995,-5.96046e-09,0.135,-0.078
-9.3528e-02,-0.00999995,-0.04,0.115,-0.086
-9.3520e-02,-0.00999995,-0.04,0.135,-0.078
-9.3512e-02,0.03,-0.04,0.135,-0.078
-9.3504e-02,-0.00999995,-0.04,0.115,-0.086
-9.3496e-02,-0.00999995,-5.96046e-09,0.135,-0.078
-9.3488e-02,-0.00999995,-0.04,0.135,-0.078
-9.3480e-02,-0.00999995,-0.04,0.135,-0.078
-9.3472e-02,-0.00999995,-0.04,0.135,-0.078
-9.3464e-02,-0.00999995,-0.04,0.115,-0.078
-9.3456e-02,-0.00999995,-0.04,0.135,-0.078
-9.3448e-02,0.03,-0.04,0.135,-0.078
-9.3440e-02,-0.00999995,-0.04,0.135,-0.086
-9.3432e-02,-0.00999995,-0.04,0.115,-0.078
-9.3424e-02,-0.00999995,-5.96046e-09,0.135,-0.078
-9.3416e-02,0.03,-5.96046e-09,0.135,-0.078
-9.3408e-02,0.03,-0.04,0.135,-0.078
-9.3400e-02,-0.37,-0.4,-0.00499999,-0.118
-9.3392e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3384e-02,-0.37,-0.4,-0.00499999,-0.102
-9.3376e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3368e-02,-0.41,-0.44,0.015,-0.126
-9.3360e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3352e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3344e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3336e-02,-0.45,-0.4,-0.00499999,-0.126
-9.3328e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3320e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3312e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3304e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3296e-02,-0.37,-0.4,0.015,-0.134
-9.3288e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3280e-02,-0.41,-0.44,-0.00499999,-0.134
-9.3272e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3264e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3256e-02,-0.37,-0.4,-0.00499999,-0.126
-9.3248e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3240e-02,-0.41,-0.44,-0.00499999,-0.134
-9.3232e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3224e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3216e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3208e-02,-0.37,-0.4,-0.00499999,-0.126
-9.3200e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3192e-02,-0.37,-0.4,-0.00499999,-0.134
-9.3184e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3176e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3168e-02,-0.41,-0.4,0.015,-0.126
-9.3160e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3152e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3144e-02,-0.41,-0.4,0.015,-0.134
-9.3136e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3128e-02,-0.41,-0.4,0.015,-0.126
-9.3120e-02,-0.41,-0.4,0.015,-0.126
-9.3112e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3104e-02,-0.37,-0.4,-0.00499999,-0.134
-9.3096e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3088e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3080e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3072e-02,-0.37,-0.44,-0.00499999,-0.126
-9.3064e-02,-0.41,-0.44,-0.00499999,-0.126
-9.3056e-02,-0.37,-0.44,-0.00499999,-0.126
-9.3048e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3040e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3032e-02,-0.41,-0.4,-0.00499999,-0.134
-9.3024e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3016e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3008e-02,-0.41,-0.4,-0.00499999,-0.126
-9.3000e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2992e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2984e-02,-0.41,-0.44,-0.00499999,-0.134
-9.2976e-02,-0.45,-0.4,-0.00499999,-0.126
-9.2968e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2960e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2952e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2944e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2936e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2928e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2920e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2912e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2904e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2896e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2888e-02,-0.41,-0.44,-0.00499999,-0.134
-9.2880e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2872e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2864e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2856e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2848e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2840e-02,-0.37,-0.44,-0.00499999,-0.134
-9.2832e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2824e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2816e-02,-0.45,-0.4,-0.00499999,-0.126
-9.2808e-02,-0.37,-0.4,-0.00499999,-0.126
-9.2800e-02,-0.37,-0.4,-0.00499999,-0.126
-9.2792e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2784e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2776e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2768e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2760e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2752e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2744e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2736e-02,-0.41,-0.44,-0.00499999,-0.134
-9.2728e-02,-0.41,-0.44,-0.025,-0.126
-9.2720e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2712e-02,-0.37,-0.44,-0.00499999,-0.126
-9.2704e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2696e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2688e-02,-0.41,-0.44,-0.00499999,-0.126
-9.2680e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2672e-02,-0.37,-0.4,-0.00499999,-0.126
-9.2664e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2656e-02,-0.41,-0.4,0.015,-0.134
-9.2648e-02,-0.37,-0.44,-0.00499999,-0.126
-9.2640e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2632e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2624e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2616e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2608e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2600e-02,-0.41,-0.44,-0.00499999,-0.134
-9.2592e-02,-0.41,-0.4,0.015,-0.126
-9.2584e-02,-0.41,-0.4,-0.00499999,-0.134
-9.2576e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2568e-02,-0.41,-0.4,0.015,-0.126
-9.2560e-02,-0.41,-0.4,-0.00499999,-0.126
-9.2552e-02,-0.41,-0.4,-0.145,0.042
-9.2544e-02,-0.37,-0.4,-0.125,-0.086
-9.2536e-02,-0.41,-0.44,-0.125,-0.094
-9.2528e-02,-0.41,-0.44,-0.125,-0.07
-9.2520e-02,-0.41,-0.4,-0.145,-0.054
-9.2512e-02,-0.41,-0.44,-0.125,-0.03
-9.2504e-02,-0.37,-0.4,-0.145,-0.00600002
-9.2496e-02,-0.41,-0.4,-0.125,-0.046
-9.2488e-02,-0.41,-0.4,-0.125,-0.03
-9.2480e-02,-0.41,-0.4,-0.125,-0.022
-9.2472e-02,-0.41,-0.4,-0.125,-0.03
-9.2464e-02,-0.41,-0.4,-0.125,-0.03
-9.2456e-02,-0.41,-0.4,-0.125,-0.03
-9.2448e-02,-0.41,-0.4,-0.125,-0.038
-9.2440e-02,-0.41,-0.44,-0.145,-0.03
-9.2432e-02,-0.41,-0.4,-0.125,-0.03
-9.2424e-02,-0.41,-0.44,-0.125,-0.022
-9.2416e-02,-0.41,-0.4,-0.125,-0.03
-9.2408e-02,-0.41,-0.44,-0.145,-0.03
-9.2400e-02,-0.41,-0.4,-0.125,-0.038
-9.2392e-02,-0.41,-0.4,-0.125,-0.022
-9.2384e-02,-0.41,-0.4,-0.125,-0.03
-9.2376e-02,-0.41,-0.44,-0.125,-0.03
-9.2368e-02,-0.41,-0.44,-0.145,-0.03
-9.2360e-02,-0.41,-0.4,-0.145,-0.03
-9.2352e-02,-0.37,-0.4,-0.145,-0.03
-9.2344e-02,-0.41,-0.4,-0.145,-0.03
-9.2336e-02,-0.41,-0.4,-0.125,-0.03
-9.2328e-02,-0.37,-0.4,-0.145,-0.03
-9.2320e-02,-0.41,-0.4,-0.125,-0.03
-9.2312e-02,-0.41,-0.4,-0.125,-0.03
-9.2304e-02,-0.41,-0.4,-0.125,-0.03
-9.2296e-02,-0.41,-0.44,-0.145,-0.03
-9.2288e-02,-0.41,-0.4,-0.125,-0.03
-9.2280e-02,-0.41,-0.4,-0.145,-0.03
-9.2272e-02,-0.41,-0.4,-0.125,-0.03
-9.2264e-02,-0.41,-0.4,-0.125,-0.038
-9.2256e-02,-0.37,-0.4,-0.125,-0.03
-9.2248e-02,-0.41,-0.4,-0.145,-0.03
-9.2240e-02,-0.41,-0.44,-0.125,-0.03
-9.2232e-02,-0.37,-0.4,-0.145,-0.03
-9.2224e-02,-0.37,-0.4,-0.125,-0.03
-9.2216e-02,-0.37,-0.4,-0.125,-0.03
-9.2208e-02,-0.41,-0.4,-0.125,-0.03
-9.2200e-02,-0.37,-0.44,-0.145,-0.03
-9.2192e-02,-0.41,-0.4,-0.125,-0.03
-9.2184e-02,-0.41,-0.44,-0.125,-0.03
-9.2176e-02,-0.41,-0.4,-0.125,-0.03
-9.2168e-02,-0.41,-0.4,-0.125,-0.03
-9.2160e-02,-0.41,-0.4,-0.145,-0.03
-9.2152e-02,-0.37,-0.4,-0.125,-0.03
-9.2144e-02,-0.41,-0.4,-0.125,-0.03
-9.2136e-02,-0.41,-0.4,-0.145,-0.03
-9.2128e-02,-0.41,-0.44,-0.125,-0.03
-9.2120e-02,-0.41,-0.44,-0.145,-0.03
-9.2112e-02,-0.41,-0.44,-0.145,-0.03
-9.2104e-02,-0.45,-0.44,-0.125,-0.038
-9.2096e-02,-0.41,-0.44,-0.145,-0.03
-9.2088e-02,-0.37,-0.4,-0.145,-0.03
-9.2080e-02,-0.37,-0.4,-0.125,-0.03
-9.2072e-02,-0.37,-0.44,-0.125,-0.038
-9.2064e-02,-0.41,-0.44,-0.125,-0.03
-9.2056e-02,-0.37,-0.44,-0.125,-0.03
-9.2048e-02,-0.41,-0.4,-0.125,-0.03
-9.2040e-02,-0.41,-0.4,-0.125,-0.03
-9.2032e-02,-0.37,-0.44,-0.125,-0.03
-9.2024e-02,-0.41,-0.4,-0.125,-0.03
-9.2016e-02,-0.41,-0.44,-0.145,-0.03
-9.2008e-02,-0.41,-0.4,-0.125,-0.03
-9.2000e-02,-0.41,-0.4,-0.125,-0.03
-9.1992e-02,-0.41,-0.4,-0.145,-0.03
-9.1984e-02,-0.41,-0.44,-0.125,-0.03
-9.1976e-02,-0.41,-0.4,-0.145,-0.03
-9.1968e-02,-0.37,-0.4,-0.125,-0.03
-9.1960e-02,-0.41,-0.44,-0.145,-0.03
-9.1952e-02,-0.41,-0.4,-0.125,-0.03
-9.1944e-02,-0.41,-0.44,-0.125,-0.03
-9.1936e-02,-0.37,-0.4,-0.125,-0.03
-9.1928e-02,-0.41,-0.4,-0.125,-0.03
-9.1920e-02,-0.41,-0.4,-0.125,-0.03
-9.1912e-02,-0.41,-0.4,-0.125,-0.03
-9.1904e-02,-0.37,-0.4,-0.125,-0.03
-9.1896e-02,-0.41,-0.44,-0.125,-0.03
-9.1888e-02,-0.41,-0.44,-0.145,-0.03
-9.1880e-02,-0.41,-0.4,-0.145,-0.038
-9.1872e-02,-0.37,-0.44,-0.125,-0.03
-9.1864e-02,-0.41,-0.4,-0.145,-0.038
-9.1856e-02,-0.41,-0.44,-0.125,-0.03
-9.1848e-02,-0.41,-0.44,-0.125,-0.03
-9.1840e-02,-0.41,-0.4,-0.125,-0.03
-9.1832e-02,-0.41,-0.4,-0.125,-0.03
-9.1824e-02,-0.41,-0.4,-0.125,-0.03
-9.1816e-02,-0.37,-0.4,-0.125,-0.038
-9.1808e-02,-0.41,-0.4,-0.125,-0.03
-9.1800e-02,-0.41,-0.44,-0.00499999,-0.038
-9.1792e-02,-0.41,-0.4,-0.00499999,-0.062
-9.1784e-02,-0.41,-0.4,-0.00499999,-0.174
-9.1776e-02,-0.41,-0.4,-0.00499999,-0.198
-9.1768e-02,-0.41,-0.44,-0.025,-0.198
-9.1760e-02,-0.41,-0.44,-0.00499999,-0.158
-9.1752e-02,-0.37,-0.44,-0.00499999,-0.134
-9.1744e-02,-0.41,-0.4,-0.00499999,-0.118
-9.1736e-02,-0.41,-0.4,-0.00499999,-0.15
-9.1728e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1720e-02,-0.41,-0.4,-0.00499999,-0.134
-9.1712e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1704e-02,-0.37,-0.44,0.015,-0.134
-9.1696e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1688e-02,-0.41,-0.4,0.015,-0.126
-9.1680e-02,-0.41,-0.4,0.015,-0.126
-9.1672e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1664e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1656e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1648e-02,-0.37,-0.4,-0.00499999,-0.126
-9.1640e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1632e-02,-0.41,-0.4,-0.00499999,-0.134
-9.1624e-02,-0.41,-0.44,0.015,-0.126
-9.1616e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1608e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1600e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1592e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1584e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1576e-02,-0.37,-0.4,-0.00499999,-0.126
-9.1568e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1560e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1552e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1544e-02,-0.41,-0.4,0.015,-0.126
-9.1536e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1528e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1520e-02,-0.41,-0.4,-0.00499999,-0.134
-9.1512e-02,-0.37,-0.44,-0.00499999,-0.134
-9.1504e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1496e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1488e-02,-0.33,-0.44,-0.00499999,-0.126
-9.1480e-02,-0.45,-0.4,-0.00499999,-0.134
-9.1472e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1464e-02,-0.37,-0.4,-0.00499999,-0.126
-9.1456e-02,-0.41,-0.4,-0.00499999,-0.134
-9.1448e-02,-0.41,-0.4,-0.025,-0.134
-9.1440e-02,-0.41,-0.44,-0.00499999,-0.134
-9.1432e-02,-0.41,-0.44,-0.00499999,-0.134
-9.1424e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1416e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1408e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1400e-02,-0.41,-0.44,-0.00499999,-0.126
-9.1392e-02,-0.41,-0.4,-0.00499999,-0.134
-9.1384e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1376e-02,-0.37,-0.44,-0.00499999,-0.126
-9.1368e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1360e-02,-0.41,-0.4,-0.00499999,-0.126
-9.1352e-02,-0.77,-0.8,-0.265,-0.126
-9.1344e-02,-0.81,-0.8,-0.265,-0.102
-9.1336e-02,-0.81,-0.8,-0.265,-0.078
-9.1328e-02,-0.81,-0.84,-0.265,-0.094
-9.1320e-02,-0.81,-0.8,-0.265,-0.078
-9.1312e-02,-0.77,-0.8,-0.265,-0.078
-9.1304e-02,-0.81,-0.8,-0.265,-0.078
-9.1296e-02,-0.77,-0.8,-0.285,-0.078
-9.1288e-02,-0.81,-0.8,-0.265,-0.078
-9.1280e-02,-0.81,-0.8,-0.285,-0.078
-9.1272e-02,-0.81,-0.8,-0.265,-0.086
-9.1264e-02,-0.85,-0.8,-0.265,-0.078
-9.1256e-02,-0.81,-0.8,-0.405,-0.086
-9.1248e-02,-0.81,-0.8,-0.405,0.05
-9.1240e-02,-0.77,-0.8,-0.385,0.098
-9.1232e-02,-0.81,-0.8,-0.405,0.09
-9.1224e-02,-0.77,-0.8,-0.405,0.05
-9.1216e-02,-0.77,-0.8,-0.405,0.026
-9.1208e-02,-0.81,-0.84,-0.405,0.00199998
-9.1200e-02,-0.77,-0.8,-0.405,0.026
-9.1192e-02,-0.77,-0.84,-0.405,0.026
-9.1184e-02,-0.81,-0.8,-0.385,0.018
-9.1176e-02,-0.81,-0.76,-0.405,0.026
-9.1168e-02,-0.77,-0.8,-0.405,0.018
-9.1160e-02,-0.81,-0.8,-0.385,0.026
-9.1152e-02,-0.81,-0.8,-0.385,0.018
-9.1144e-02,-0.77,-0.8,-0.425,0.018
-9.1136e-02,-0.81,-0.8,-0.405,0.026
-9.1128e-02,-0.81,-0.8,-0.405,0.018
-9.1120e-02,-0.81,-0.8,-0.405,0.018
-9.1112e-02,-0.81,-0.8,-0.385,0.018
-9.1104e-02,-0.81,-0.8,-0.385,0.026
-9.1096e-02,-0.81,-0.84,-0.385,0.00999998
-9.1088e-02,-0.81,-0.8,-0.405,0.018
-9.1080e-02,-0.81,-0.84,-0.405,0.018
-9.1072e-02,-0.81,-0.8,-0.405,0.018
-9.1064e-02,-0.81,-0.8,-0.385,0.018
-9.1056e-02,-0.81,-0.84,-0.405,0.018
-9.1048e-02,-0.77,-0.8,-0.405,0.026
-9.1040e-02,-0.81,-0.8,-0.385,0.026
-9.1032e-02,-0.81,-0.84,-0.405,0.00999998
-9.1024e-02,-0.81,-0.8,-0.385,0.018
-9.1016e-02,-0.81,-0.76,-0.405,0.018
-9.1008e-02,-0.81,-0.8,-0.385,0.026
-9.1000e-02,-0.81,-0.8,-0.405,0.018
-9.0992e-02,-0.81,-0.8,-0.405,0.018
-9.0984e-02,-0.77,-0.8,-0.385,0.026
-9.0976e-02,-0.81,-0.84,-0.385,0.018
-9.0968e-02,-0.81,-0.84,-0.385,0.018
-9.0960e-02,-0.81,-0.8,-0.405,0.018
-9.0952e-02,-0.81,-0.8,-0.385,0.018
-9.0944e-02,-0.81,-0.8,-0.405,0.018
-9.0936e-02,-0.81,-0.8,-0.405,0.018
-9.0928e-02,-0.77,-0.8,-0.385,0.018
-9.0920e-02,-0.81,-0.8,-0.405,0.026
-9.0912e-02,-0.77,-0.8,-0.405,0.018
-9.0904e-02,-0.81,-0.8,-0.385,0.018
-9.0896e-02,-0.81,-0.84,-0.425,0.026
-9.0888e-02,-0.77,-0.8,-0.385,0.00999998
-9.0880e-02,-0.81,-0.8,-0.385,0.018
-9.0872e-02,-0.81,-0.84,-0.405,0.018
-9.0864e-02,-0.81,-0.8,-0.385,0.018
-9.0856e-02,-0.81,-0.8,-0.405,0.018
-9.0848e-02,-0.81,-0.8,-0.405,0.018
-9.0840e-02,-0.81,-0.8,-0.385,0.00999998
-9.0832e-02,-0.81,-0.8,-0.385,0.026
-9.0824e-02,-0.81,-0.8,-0.405,0.018
-9.0816e-02,-0.81,-0.8,-0.385,0.018
-9.0808e-02,-0.37,-0.44,-0.125,0.018
-9.0800e-02,-0.41,-0.4,-0.145,0.018
-9.0792e-02,-0.41,-0.4,-0.125,-0.014
-9.0784e-02,-0.37,-0.4,-0.125,-0.038
-9.0776e-02,-0.37,-0.44,-0.145,-0.03
-9.0768e-02,-0.37,-0.4,-0.145,-0.03
-9.0760e-02,-0.41,-0.4,-0.125,-0.014
-9.0752e-02,-0.41,-0.4,-0.125,-0.03
-9.0744e-02,-0.41,-0.4,-0.125,-0.022
-9.0736e-02,-0.41,-0.44,-0.145,-0.038
-9.0728e-02,-0.37,-0.4,-0.125,-0.03
-9.0720e-02,-0.41,-0.44,-0.125,-0.03
-9.0712e-02,-0.41,-0.4,-0.125,-0.03
-9.0704e-02,-0.41,-0.4,-0.125,-0.038
-9.0696e-02,-0.37,-0.4,-0.145,-0.03
-9.0688e-02,-0.41,-0.4,-0.125,-0.03
-9.0680e-02,-0.41,-0.4,-0.125,-0.03
-9.0672e-02,-0.37,-0.4,-0.125,-0.03
-9.0664e-02,-0.41,-0.4,-0.145,-0.03
-9.0656e-02,-0.41,-0.4,-0.125,-0.03
-9.0648e-02,-0.41,-0.4,-0.125,-0.03
-9.0640e-02,-0.41,-0.44,-0.125,-0.03
-9.0632e-02,-0.37,-0.4,-0.125,-0.038
-9.0624e-02,-0.41,-0.44,-0.125,-0.03
-9.0616e-02,-0.41,-0.4,-0.125,-0.038
-9.0608e-02,-0.41,-0.4,-0.125,-0.03
-9.0600e-02,-0.37,-0.4,-0.125,-0.03
-9.0592e-02,-0.41,-0.4,-0.125,-0.03
-9.0584e-02,-0.41,-0.4,-0.125,-0.03
-9.0576e-02,-0.41,-0.44,-0.125,-0.03
-9.0568e-02,-0.41,-0.4,-0.125,-0.03
-9.0560e-02,-0.37,-0.4,-0.125,-0.03
-9.0552e-02,-0.37,-0.4,-0.145,-0.03
-9.0544e-02,-0.41,-0.4,-0.125,-0.03
-9.0536e-02,-0.37,-0.4,-0.125,-0.03
-9.0528e-02,-0.37,-0.4,-0.125,-0.03
-9.0520e-02,-0.41,-0.4,-0.125,-0.03
-9.0512e-02,-0.41,-0.4,-0.125,-0.03
-9.0504e-02,-0.41,-0.4,-0.125,-0.03
-9.0496e-02,-0.41,-0.4,-0.125,-0.038
-9.0488e-02,-0.37,-0.4,-0.125,-0.03
-9.0480e-02,-0.41,-0.4,-0.125,-0.03
-9.0472e-02,-0.41,-0.4,-0.145,-0.038
-9.0464e-02,-0.41,-0.4,-0.125,-0.03
-9.0456e-02,-0.37,-0.44,-0.125,-0.03
-9.0448e-02,-0.41,-0.4,-0.125,-0.038
-9.0440e-02,-0.41,-0.4,-0.125,-0.03
-9.0432e-02,-0.41,-0.4,-0.125,-0.03
-9.0424e-02,-0.41,-0.4,-0.125,-0.03
-9.0416e-02,-0.41,-0.4,-0.125,-0.038
-9.0408e-02,-0.37,-0.4,-0.125,-0.03
-9.0400e-02,-0.41,-0.4,-0.145,-0.03
-9.0392e-02,-0.41,-0.4,-0.125,-0.03
-9.0384e-02,-0.37,-0.4,-0.125,-0.03
-9.0376e-02,-0.41,-0.4,-0.125,-0.03
-9.0368e-02,-0.37,-0.4,-0.125,-0.03
-9.0360e-02,-0.41,-0.4,-0.125,-0.03
-9.0352e-02,-0.41,-0.4,-0.125,-0.03
-9.0344e-02,-0.37,-0.4,-0.145,-0.038
-9.0336e-02,-0.41,-0.4,-0.125,-0.03
-9.0328e-02,-0.41,-0.4,-0.125,-0.03
-9.0320e-02,-0.41,-0.4,-0.145,-0.03
-9.0312e-02,-0.41,-0.4,-0.125,-0.03
-9.0304e-02,-0.41,-0.4,-0.125,-0.03
-9.0296e-02,-0.41,-0.44,-0.145,-0.038
-9.0288e-02,-0.37,-0.4,-0.145,-0.03
-9.0280e-02,-0.41,-0.44,-0.125,-0.03
-9.0272e-02,-0.41,-0.44,-0.125,-0.03
-9.0264e-02,-0.37,-0.4,-0.125,-0.03
-9.0256e-02,-0.41,-0.44,-0.125,-0.03
-9.0248e-02,-0.41,-0.44,-0.125,-0.03
-9.0240e-02,-0.41,-0.4,-0.145,-0.03
-9.0232e-02,-0.41,-0.44,-0.125,-0.038
-9.0224e-02,-0.41,-0.44,-0.125,-0.03
-9.0216e-02,-0.41,-0.4,-0.125,-0.03
-9.0208e-02,-0.41,-0.4,-0.125,-0.03
-9.0200e-02,-0.41,-0.4,-0.125,-0.03
-9.0192e-02,-0.37,-0.4,-0.125,-0.038
-9.0184e-02,-0.37,-0.44,-0.125,-0.03
-9.0176e-02,-0.41,-0.44,-0.125,-0.038
-9.0168e-02,-0.41,-0.4,-0.125,-0.03
-9.0160e-02,-0.41,-0.4,-0.145,-0.038
-9.0152e-02,-0.41,-0.4,-0.125,-0.03
-9.0144e-02,-0.41,-0.44,-0.145,-0.03
-9.0136e-02,-0.37,-0.44,-0.145,-0.03
-9.0128e-02,-0.37,-0.4,-0.125,-0.03
-9.0120e-02,-0.37,-0.44,-0.125,-0.038
-9.0112e-02,-0.41,-0.4,-0.125,-0.03
-9.0104e-02,-0.41,-0.44,-0.125,-0.038
-9.0096e-02,-0.41,-0.4,-0.125,-0.03
-9.0088e-02,-0.41,-0.4,-0.125,-0.038
-9.0080e-02,-0.41,-0.4,-0.125,-0.03
-9.0072e-02,-0.41,-0.44,-0.145,-0.03
-9.0064e-02,-0.41,-0.4,-0.125,-0.03
-9.0056e-02,-0.41,-0.4,-0.125,-0.038
-9.0048e-02,-0.81,-0.8,-0.405,0.00999998
-9.0040e-02,-0.77,-0.8,-0.405,0.018
-9.0032e-02,-0.81,-0.8,-0.385,0.00199998
-9.0024e-02,-0.81,-0.84,-0.385,0.018
-9.0016e-02,-0.81,-0.8,-0.385,0.00999998
-9.0008e-02,-0.81,-0.8,-0.405,0.018
-9.0000e-02,-0.81,-0.84,-0.385,0.018
-8.9992e-02,-0.81,-0.8,-0.405,0.018
